1,25,월,600,111,24,28,437,흑미밥,냉이된장국,불맛제육볶음,한식잡채,225
11,11,목,688,134,27,13,514,후리가케밥,모듬어묵국,깐부오징어치킨,매콤떡볶이,83
11,12,금,687,197,27,20,443,미니,잔치국수,왕만두,아삭고추된장무침,71
11,15,월,687,141,27,10,509,차조밥,맑은소고기무국,아귀콩나물찜,우엉강정,144
11,16,화,686,119,27,16,524,강낭콩밥,배추시락국,돈육고추장볶음,달콤감자조림,124
11,17,수,686,108,27,9,542,완두콩밥,미니우동,피자치즈돈까스,브로콜리맛살볶음,119
11,18,목,686,138,27,21,500,취나물밥,청양된장찌개,오징어제육볶음,참나물무생채,107
11,19,금,686,193,27,25,441,미니,잔치국수,왕만두,아삭고추된장무침,67
11,22,월,685,166,27,16,476,차조밥,얼큰콩나물국,매콤닭갈비볶음,콘치즈오븐구이,149
11,23,화,684,147,27,19,491,완두콩밥,북어미역국,브로콜리카레소스,피쉬앤칩스,136
11,24,수,684,129,27,14,514,김치볶음밥,미소된장국,갈릭마요미트볼,스크램블에그,116
11,25,목,684,125,27,13,519,강낭콩밥,홍합어묵탕,제육볶음,한식잡채,91
11,26,금,684,170,27,25,462,잡곡밥,소고기국밥,오징어부추전,도토리묵무침,55
11,29,월,684,171,27,21,465,차조밥,시락국,제육김치볶음,멸치견과류조림,145
11,30,화,684,145,27,17,495,흑미밥,떡만두국,치킨까스샐러드,사각어묵볶음,156
12,01,수,684,125,28,20,511,쌀밥,들깨미역국,나물비빔밥,돈육장조림,101
12,02,목,684,130,28,16,510,강낭콩밥,돈육김치찌개,비엔나떡볶음,깻잎멸치조림,100
12,03,금,684,200,28,41,415,훈제오리볶음밥,얼큰어묵국,로제떡볶이,단무지무침,73
12,06,월,693,147,28,16,502,차조밥,바지락무국,제육볶음,양념오뎅,169
12,07,화,692,111,28,13,540,쌀밥,파송송계란국,마파두부,맛쵸킹탕수육,135
12,08,수,691,129,28,9,525,강낭콩밥,맑은콩나물국,야채찜닭,우엉땅콩조림,109
12,09,목,691,125,28,22,516,흑미밥,참치김치찌개,야채고로케,맛살계란찜,112
12,10,금,690,199,28,33,430,미니밥,칼국수,단호박,찐만두,75
12,13,월,690,164,28,22,476,차조밥,얼큰소고기국,브로콜리비엔나볶음,우엉부추강정,155
12,14,화,690,144,28,14,504,검정콩밥,오징어콩나물국,제육두루치기,고구마맛탕,157
12,15,수,689,133,28,17,511,닭갈비볶음밥,모듬어묵국,오징어까스,그린샐러드,110
12,16,목,689,150,28,18,493,강낭콩밥,도토리묵채국,돈육김치찜,알감자버터구이,110
12,17,금,641,203,28,37,373,잡곡밥,떡국,동그랑땡전,오징어무침회,62
12,20,월,641,166,28,13,434,완두콩밥,들깨미역국,돈육찹스테이크,메쉬드포테이토,173
12,21,화,641,134,28,9,470,흑미밥,부대찌개,매콤오징어볶음,느타리버섯호박볶음,132
12,22,수,641,117,28,9,487,강낭콩밥,시락국,제육간장볶음,야채비빔만두,138
12,23,목,641,131,29,14,467,차조밥,북어무채국,표고가지탕수육,양념두부조림,138
12,24,금,641,302,29,21,289,김치볶음밥,유부장국,청양크림함박,그린샐러드,81
12,27,월,642,138,29,14,461,귀리밥,홍합어묵탕,제육볶음,온두부,183
12,28,화,642,135,29,11,467,강낭콩밥,얼큰콩나물국,뼈없는안동찜닭,연근새우깡,116
12,29,수,642,143,29,10,460,완두콩밥,크림스프,돈까스,미트스파게티,114
1,03,월,639,140,27,128,344,차조밥,떡만두국,콩나물불고기,오징어어묵무침,185
1,04,화,639,120,27,151,341,강낭콩밥,돈육김치찌개,비엔나푸실리볶음,깻잎멸치조림,162
1,05,수,639,126,27,107,379,참치마요밥버거,유부가쓰오장국,매콤국물떡볶이,모듬튀김,139
1,06,목,639,137,27,108,367,흑미밥,등뼈감자탕,계란장조림,콩나물무침,133
1,07,금,638,180,27,130,301,잡곡밥,바지락순두부찌개,생선까스,쫄면야채무침,99
1,10,월,638,138,27,51,422,강낭콩밥,얼큰소고기국,궁중떡볶이,야채고로케,157
1,11,화,638,122,27,41,448,흑미밥,시락국,제육볶음,콘치즈버터구이,175
1,12,수,638,117,27,37,457,완두콩밥,미소된장국,등심돈까스,수제비뇨끼,149
1,13,목,638,167,27,50,394,콩나물밥,냉이된장국,코다리무조림,참나물무생채,93
1,14,금,638,231,27,103,277,치킨마요덮밥,김치두부국,사각어묵볶음,감자튀김,101
1,17,월,635,163,27,78,367,차조밥,북어채계란국,제육김치볶음,호박버섯볶음,154
1,18,화,633,132,27,30,444,완두콩밥,종합어묵국,카레소스,새우까스,128
1,19,수,633,142,27,31,433,잡곡밥,바지락살미역국,닭데리야끼조림,두부무조림,116
1,20,목,633,142,27,26,438,강낭콩밥,참치김치찌개,갈릭마요미트볼,부들계란찜,101
1,21,금,633,228,27,45,333,흑미밥,순대국밥,모듬야채전,부추겉절이,94
1,24,월,632,147,28,65,392,차조밥,건새우아욱국,오징어불고기,양념오뎅,197
1,25,화,631,149,28,57,397,강낭콩밥,참치김치찌개,스크램블에그,야채비빔만두,144
1,26,수,631,140,28,56,407,잡곡밥,다슬기국,뼈없는안동찜닭,콩나물무침,127
1,27,목,631,151,28,55,397,비빔밥,청양된장찌개,돈육계란장조림,명엽채볶음,144
1,28,금,631,270,28,56,277,흑미밥,닭개장,비엔나푸실리볶음,감자조림,69
2,04,금,630,382,27,88,133,백미밥,칼국수,오징어초무침,새송이어묵조림,72
2,07,월,630,131,27,96,376,차조밥,꽃게된장국,제육두루치기,브로콜리맛살볶음,182
2,08,화,629,126,27,73,403,강낭콩밥,김치어묵국,새우까스,명엽채볶음,179
2,09,수,629,133,27,68,401,비빔밥(),들깨미역국,돈육계란장조림,땅콩멸치볶음,157
2,10,목,629,153,27,58,391,흑미밥,돈육김치찌개,해물동그랑땡전,동초무생채,126
2,11,금,628,210,27,70,321,훈제오리볶음밥,팽이미소된장국,로제떡볶이,그린샐러드,83
2,14,월,655,164,27,48,416,귀리밥,호박수제비국,제육볶음,도토리묵,166
2,15,화,655,121,28,52,454,오곡밥,돈육김치찌개,한식잡채,보름삼색나물,128
2,16,수,654,112,28,64,450,병아리콩밥,오징어무국,비엔나푸실리볶음,알감자조림,115
2,17,목,653,138,28,68,419,완두콩밥,미소된장국,순살등심돈까스,양념오뎅,121
2,18,금,654,222,28,52,352,쌀밥,가쓰오우동,매콤떡볶이,순대야채볶음,66
2,21,월,653,153,28,48,424,차조밥,부대찌개,야채계란찜,고기우엉조림,157
2,22,화,653,140,28,38,447,흑미밥,떡만두국,치킨까스샐러드,브로콜리비엔나볶음,132
2,23,수,652,137,28,37,450,병아리콩밥,북어미역국,매콤돈육떡찜,사각어묵볶음,122
2,24,목,652,155,28,77,392,완두콩밥,계란국,마파두부,깐풍기,92
2,25,금,652,205,28,54,365,취나물무밥,시락국,제육볶음,견과류멸치조림,83
2,28,월,652,332,28,55,237,차조밥,얼큰소고기국,생선까스,쫄면야채무침,61
3,02,수,652,149,28,44,431,강낭콩밥,새알미역국,뼈없는안동찜닭,돈민찌두부조림,151
3,03,목,652,122,28,58,444,흑미밥,맑은콩나물국,제육볶음,충무식오징어무침,97
3,04,금,655,197,28,29,401,미니밥,닭칼국수,찐만두,오이부추무침,81
3,07,월,655,158,28,30,439,차조밥,홍합어묵탕,제육볶음,고구마떡맛탕,179
3,08,화,655,138,28,31,458,치즈닭갈비볶음밥,맑은콩나물국,청양풍볶음우동,그린샐러드,175
3,10,목,653,179,28,54,392,흑미밥,돈육김치찌개,동그랑땡전,엄지새송이호박볶음,131
3,11,금,652,180,28,29,415,잡곡밥,떡국,모듬야채전,돈육장조림,95
3,14,월,652,167,29,26,430,차조밥,냉이들깨무국,오징어불고기,연근콩조림,109
3,15,화,652,133,30,21,468,강낭콩밥,참치김치찌개,야채비빔만두,부들계란찜,115
3,16,수,652,142,29,16,465,흑미밥,등뼈감자탕,생선까스,쫄면야채무침,117
3,17,목,651,159,29,35,428,완두콩밥,소고기미역국,미트볼라따뚜이,두부구이,106
3,18,금,651,204,28,24,395,잡곡밥,순대돼지국밥,바싹김치전,도토리묵,84
3,21,월,650,170,28,20,432,차조밥,참치김치찌개,오징어까스,마늘쫑어묵볶음,139
3,22,화,650,137,28,24,461,강낭콩밥,맑은콩나물국,야채찜닭,우엉강정,104
3,23,수,649,148,28,28,445,완두콩밥,미니우동,돈까스카레덮밥,그린샐러드,120
3,24,목,649,157,28,37,427,흑미밥,청양된장찌개,제육볶음,온두부,119
3,25,금,649,214,28,20,387,쌀밥,바지락칼국수,왕만두,도토리묵무침,75
3,28,월,649,151,28,7,463,차조밥,시락국,돈육매운찜,콘치즈구이,163
3,29,화,649,140,28,7,474,강낭콩밥,바지락순두부찌개,치킨까스샐러드,멸치땅콩볶음,107
3,30,수,649,139,28,11,471,닭갈비볶음밥,들깨미역국,굴소스볶음우동,그린샐러드,142
3,31,목,649,163,28,26,432,콩나물밥,청양된장찌개,제육볶음,동초겉절이,118
4,01,금,648,243,28,22,355,후라가케밥,미소된장국,순대떡볶이,모듬튀김,76
4,04,월,648,184,28,10,426,차조밥,감자수제비국,제육볶음,어향두부무조림,144
4,05,화,648,130,28,7,483,병아리콩밥,얼큰소고기국,야채고로케,둥근어묵볶음,115
4,06,수,648,141,29,10,468,강낭콩밥,쑥들깨국,돈육계란장조림,야채비빔만두,106
4,07,목,648,127,29,22,470,흑미밥,닭곰탕,동그랑땡엿장조림,알감자조림,90
4,08,금,645,219,29,8,389,쌀밥,잔치국수,순대야채볶음,왕만두,69
4,11,월,645,159,29,3,454,차조밥,돈육김치찌개,비엔나떡볶음,깻잎멸치볶음,128
4,12,화,645,125,29,6,485,병아리콩밥,얼큰어묵국,생선까스,실곤약무침,91
4,13,수,645,143,29,17,456,흑미밥,북어무채국,닭갈비볶음,비빔막국수,107
4,14,목,645,145,29,7,464,강낭콩밥,시락국,제육김치볶음,고구마떡맛탕,78
4,15,금,645,229,29,3,384,햄김치볶음밥,없음,청양크림함박,그린샐러드,85
4,18,월,645,140,29,4,472,차조밥,돈육김치찌개,한식잡채,오징어초무침,130
4,19,화,644,130,29,4,481,제육비빔밥,청양된장찌개,단호박,없음,130
4,20,수,643,139,29,6,469,흑미밥,바지락미역국,닭살데리야끼조림,땅콩멸치볶음,101
4,21,목,643,144,29,7,463,강낭콩밥,김치콩나물국,제육간장불고기,쫄면야채무침,94
4,22,금,642,217,29,4,392,완두콩밥,짬뽕국,짜장소스,탕수육,75
4,25,월,642,150,30,4,458,귀리밥,떡만두국,콩나물불고기,충무식오징어무침,132
4,26,화,642,122,30,8,482,취나물밥,모듬햄김치찌개,고등어엿장구이,동초무생채,125
4,27,수,642,121,30,9,482,율무밥,얼큰소고기국,시금치프리타타,마늘쫑어묵볶음,81
4,28,목,641,130,30,6,475,흑미밥,돼지순대국,바싹김치전,도토리묵야채무침,76
4,29,금,641,198,30,5,408,김밥볶음밥,유부장국,매콤달콤떡볶이,김말이,89
5,02,월,641,142,28,4,467,차조밥,북어무국,닭볶음탕,한식잡채,141
5,03,화,641,141,28,6,466,강낭콩밥,새알미역국,제육볶음,모듬쌈,124
5,04,수,641,170,28,6,437,완두콩밥,미니우동,피자돈까스,감자튀김,75
5,06,금,640,387,28,4,221,흑미밥,닭개장,브로콜리비엔나볶음,마카로니콘샐러드,58
5,09,월,640,143,28,9,460,차조밥,감자된장찌개,돈육매운찜,계란맛살볶음,138
5,10,화,640,122,28,10,480,병아리콩밥,참치김치찌개,고등어무조림,춘권,79
5,11,수,639,127,28,8,476,흑미밥,전주식콩나물국,제육볶음,부추양파무침,81
5,12,목,639,124,28,3,484,귀리밥,근대된장국,돈육계란장조림,야채비빔만두,56
5,13,금,639,177,28,5,429,후라가케밥,얼큰어묵국,로제떡볶이,순대찜,58
5,16,월,639,137,28,8,466,차조밥,북어미역국,제육김치볶음,온두부,137
5,17,화,638,107,28,4,499,병아리콩밥,바지락순두부찌개,오징어까스,야채쫄면,113
5,18,수,638,98,27,2,511,쌀밥,냉모밀국수,등심돈까스,양배추샐러드,116
5,19,목,638,121,27,4,486,흑미밥,등뼈감자탕,청양고추왕동그랑땡,도라지진미채무침,84
5,20,금,638,212,27,3,396,잡곡밥,오징어콩나물국,닭살데리야끼조림,콩알버섯어묵볶음,62
5,23,월,637,160,28,12,437,차조밥,청양된장찌개,오징어돈육볶음,콘치즈버터구이,124
5,24,화,637,125,28,6,478,병아리콩밥,콩나물냉국,뼈없는묵은지찜닭,크림떡볶이,108
5,25,수,637,145,28,3,461,카레라이스,물만두국,청양고추소시지구이,만다린샐러드,118
5,26,목,637,135,28,2,472,미니밥,닭칼국수,바싹김치전,도토리묵무침,102
5,27,금,636,214,28,5,389,베이컨김치볶음밥,유부장국,계란후라이,모듬가츠,71
5,30,월,636,160,28,6,442,차조밥,모시조개콩나물국,파채버섯불고기,브로콜리맛살볶음,119
5,31,화,643,174,28,4,437,콩나물밥,돈육김치찌개,고등어엿장구이,애기열무겉절이,96
6,02,목,642,160,28,7,447,중화덮밥,오이미역냉국,군만두,양배추샐러드,99
6,03,금,635,216,28,6,385,미니밥,손만두떡국,단호박,오징어초무침,84
6,07,화,635,135,28,4,468,차조밥,차돌된장찌개,브로콜리비엔나볶음,한식잡채,122
6,08,수,635,94,28,5,508,쭈꾸미제육비빔밥,들깨미역국,사각어묵볶음,마카로니콘샐러드,116
6,09,목,635,99,28,2,506,쌀밥,김치말이국수,메밀전병,없음,105
6,10,금,635,154,29,3,449,귀리밥,육개장,소시지달걀부침,가지볶음,65
6,13,월,635,138,30,6,461,차조밥,배추된장국,국물깻잎닭갈비,알감자조림,114
6,14,화,634,132,30,6,466,완두콩밥,계란국,마파두부소스,미트볼조랭이떡강정,115
6,15,수,632,119,30,3,480,흑미밥,도토리묵냉국,돈육김치찜,호박느타리볶음,111
6,16,목,631,137,30,6,458,쌀밥,닭고기쌀국수,핫도그,없음,104
6,17,금,631,201,30,9,391,쌀밥,영양닭죽,표고가지탕수육,아삭고추양파무침,84
6,20,월,631,144,30,7,450,흑미밥,돈육김치찌개,오징어까스,가지양파볶음,130
6,21,화,632,119,31,5,477,귀리밥,새알미역국,고추장불고기,모듬쌈,124
6,22,수,632,131,31,4,466,취나물밥,북어무국,돈육계란장조림,얼갈이겉절이,110
6,23,목,631,119,31,2,479,닭갈비볶음밥,미소된장국,굴소스볶음우동,그린샐러드,84
6,24,금,631,196,31,6,398,오징어덮밥,콩나물냉국,계란후라이,으깬감자샐러드,65
6,28,화,631,108,32,6,485,귀리밥,김치콩나물국,바싹불고기,알감자버터구이,148
6,29,수,630,122,32,7,469,병아리콩밥,닭볶음탕,야채고로케,비빔당면,136
6,30,목,630,132,32,6,460,쌀밥,물냉면,왕만두,단무지,100
7,01,금,630,180,31,4,415,흑미밥,만두육개장,청경채찜,도라지진미채무침,68
7,04,월,630,134,31,7,458,완두콩밥,참치김치찌개,뼈없는안동찜닭,깻잎멸치볶음,145
7,05,화,649,103,31,6,509,귀리밥,바지락순두부찌개,통계란떡볶이,해쉬포테이토,130
7,06,수,650,132,31,5,482,쌀밥,냉모밀국수,등심돈까스,양배추샐러드,95
7,07,목,650,120,31,3,496,강낭콩밥,물떡어묵탕,불맛제육볶음,야채비빔만두,112
7,08,금,650,213,32,5,400,차조밥,사골떡만두국,모듬야채전,오징어초무침,81
7,11,월,650,167,32,10,441,차조밥,부대찌개,돈육두부짜글이,콘치즈버터구이,156
7,12,화,649,132,32,4,481,완두콩밥,북어미역국,생선까스,쫄면야채무침,140
7,13,수,648,116,32,5,495,계란야채볶음밥,짬뽕국,짜장볶음우동,돈까스샐러드,136
7,14,목,647,143,32,7,465,병아리콩밥,가지냉국,돈육김치찜,어묵채파프리카볶음,70
7,15,금,647,217,32,9,389,찰밥,초복맞이,단호박,오징어젓갈무침,71
7,18,월,647,184,33,17,413,귀리밥,감자수제비국,콩나물불고기,충무식오징어무침,157
7,19,화,647,127,33,4,483,강낭콩밥,돈육김치찌개,고등어카레구이,우엉땅콩조림,96
7,20,수,647,134,33,12,468,흑미밥,차돌된장찌개,부들계란찜,로제떡볶이,105
7,21,목,647,142,33,4,468,쌀밥,냉잔치국수,순대야채볶음,고추양파된장무침,103
7,22,금,647,212,33,16,386,완두콩밥,오징어무국,야채듬뿍카레소스,미트볼조랭이떡강정,63
7,25,월,647,179,33,0,435,차조밥,북어무국,닭살데리야끼조림,양념오뎅,108
7,26,화,646,144,33,0,469,흑미밥,뼈없는감자탕,한식잡채,깐풍만두튀김,88
7,27,수,647,152,33,1,461,병아리콩밥,근대된장국,돈육매운찜,계란맛살볶음,99
7,28,목,647,166,33,0,448,완두콩밥,콩나물냉국,짬뽕덮밥소스,계란후라이,103
7,29,금,647,270,33,2,342,귀리밥,얼큰소고기버섯국,소시지달걀부침,도라지진미채무침,64
8,01,월,646,222,32,3,389,차조밥,부대찌개,돈육두부조림,우엉땅콩볶음,94
8,02,화,646,205,32,7,402,닭갈비볶음밥,콩나물냉국,피쉬앤칩스,그린샐러드,135
8,03,수,645,190,32,3,420,강낭콩밥,돈육김치찌개,비엔나떡볶음,깻잎멸치조림,100
8,04,목,630,166,32,3,429,흑미밥,미니모밀국수,오징어불고기,달걀두부구이,93
8,05,금,630,256,32,3,339,잡채덮밥,계란국,짜장소스,깐풍칠리만두,86
8,08,월,630,187,32,3,408,차조밥,감자된장찌개,고추장불고기,어묵피망볶음,166
8,09,화,630,159,32,3,436,취나물밥,돈육김치찌개,새우까스,애기열무겉절이,168
8,10,수,630,169,32,3,426,병아리콩밥,닭개장,메밀전병,청포묵김무침,132
8,11,목,630,173,31,3,423,완두콩밥,미소된장국,순살등심돈까스,토마토스파게티,105
8,12,금,630,244,31,3,352,쌀밥,해물칼국수,왕만두,도토리묵무침,65
8,16,화,629,220,32,3,374,귀리밥,오이미역냉국,돈육김치찜,알감자조림,152
8,17,수,629,186,32,3,408,흑미밥,모듬어묵국,치킨까스,쫄면야채무침,139
8,18,목,629,188,32,3,406,강낭콩밥,북어미역국,떡갈비새송이조림,견과류멸치볶음,92
8,19,금,628,282,32,3,311,차조밥,떡만두국,오징어야채무침,청양동그랑땡전,87
8,22,월,628,88,32,3,505,귀리밥,청양된장찌개,당면야채찜닭,가지양파볶음,182
8,23,화,627,94,32,3,498,병아리콩밥,바지락순두부찌개,불맛제육볶음,느타리버섯호박볶음,186
8,24,수,655,90,32,3,530,쭈꾸미제육비빔밥,오이미역냉국,사각어묵볶음,펜네샐러드,175
8,25,목,655,97,32,3,523,강낭콩밥,냉모밀국수,계란장조림,야채고로케,144
8,26,금,655,274,32,3,346,후리가케밥,유부장국,순대국물떡볶이,모듬튀김,63
8,29,월,654,241,32,3,378,차조밥,근대된장국,고추장불고기,비빔당면,162
8,30,화,653,198,32,3,420,취나물밥,돈육김치찌개,오징어까스,애기열무겉절이,118
8,31,수,653,179,32,3,439,흑미밥,감자수제비국,국물,마늘쫑어묵볶음,131
